census date,DISTRICT,PROVINCE,TOTAL POPULATION,log TOTAL POPULATION,ASIAN population,EUROPEAN population,TOTAL AFRICAN POPULATION,largest tribe in district population,Kikuyu population,TOTAL NON AFRICAN population,percent Asian population,percent European population,percent total african population,percent largest tribe in district,percent kikuyu,percent total non-African,HHI population,treatment value Asian European,post,linear time trend,Eucledian distance to nairobi,"On the Mombasa Nairobi Kampala
corridor",log urbanisation rate,district share of national none or no education 1962 control,district share of national 1-4 years education 1962 control,district share of national 5-8 years education 1962 control,district share of national 9-12 years education 1962 control,district share of national 13+ years education 1962 control,average years education 1962 control,average years education,district share of average years education 1962 control,district share of average years education,log total pop None or not stated years education 1962 control,log total pop 1-4 years education 1962 control,log total pop 5-8 years education 1962 control,log total pop 9-12 years education 1962 control,log total pop 13+ years education 1962 control,total pop None or not stated years education 1962 control,total pop 1-4 years education 1962 control,total pop 5-8 years education 1962 control,total pop 9-12 years education 1962 control,total pop 13+ years education 1962 control,percent district None or not stated years education 1962 control,percent district 1-4 years education 1962 control,percent district 5-8 years education 1962 control,percent district 9-12 years education 1962 control,percent district 13+ years education 1962 control,district share of national none or no education,district share of national 1-4 years education,district share of national 5-8 years education,district share of national 9-12 years education,district share of national 13+ years education,total pop None or not stated years education,total pop 1-4 years education,total pop 5-8 years education,total pop 9-12 years education,total pop 13+ years education,percent district None or not stated years education,percent district 1-4 years education,percent district 5-8 years education,percent district 9-12 years education,percent district 13+ years education,district share of national total employment AGRICULTURE,district share of national total employment MINING,district share of national total employment MANUFACTURING,district share of national total employment ELECTRICITY and WATER,district share of national total employment CONSTRUCTION,district share of national total employment commerce,district share of national total employment transport,district share of national total employment services,district share of national total employment all industries,district share of national total employment non-agriculture,percent district total employment AGRICULTURE,percent district total employment MINING,percent district total employment MANUFACTURING,percent district total employment ELECTRICITY and WATER,percent district total employment CONSTRUCTION,percent district total employment commerce,percent district total employment transport,percent district total employment services,percent district total employment all industries,percent district total employment non-agriculture,district share of national wage employment AGRICULTURE,district share of national wage employment MINING,district share of national wage employment MANUFACTURING,district share of national wage employment ELECTRICITY and WATER,district share of national wage employment CONSTRUCTION,district share of national wage employment commerce,district share of national wage employment transport,district share of national wage employment services,district share of national wage employment all industries,district share of national wage employment non-agriculture,percent district wage employment AGRICULTURE,percent district wage employment MINING,percent district wage employment MANUFACTURING,percent district wage employment ELECTRICITY and WATER,percent district wage employment CONSTRUCTION,percent district wage employment commerce,percent district wage employment transport,percent district wage employment services,percent district wage employment all industries,percent district wage employment non-agriculture,district share of national self employed and unpaid family workers AGRICULTURE,district share of national self employed and unpaid family workers MINING,district share of national self employed and unpaid family workers MANUFACTURING,district share of national self employed and unpaid family workers ELECTRICITY and WATER,district share of national self employed and unpaid family workers CONSTRUCTION,district share of national self employed and unpaid family workers commerce,district share of national self employed and unpaid family workers transport,district share of national self employed and unpaid family workers services,district share of national self employed and unpaid family workers all industries,district share of national self employed and unpaid family workers non-agriculture,percent district self employed and unpaid family workers AGRICULTURE,percent district self employed and unpaid family workers MINING,percent district self employed and unpaid family workers MANUFACTURING,percent district self employed and unpaid family workers ELECTRICITY and WATER,percent district self employed and unpaid family workers CONSTRUCTION,percent district self employed and unpaid family workers commerce,percent district self employed and unpaid family workers transport,percent district self employed and unpaid family workers services,percent district self employed and unpaid family workers all industries,percent district self employed and unpaid family workers non-agriculture,original order
1962,Machakos,CENTRAL,550779,5.740977373,1134,605,548862,540948,3345,1917,0.205890203,0.10984442,99.65194751,98.21507356,0.60732163,0.348052486,0.964675576,0.315734623,0,1,0.994621839,1,-0.015940615,0.818925184,0.797043207,0.735306725,0.626233055,0.561700577,1.057264347,1.057264347,0.746574807,0.746574807,5.613253911,4.920149425,4.711975854,3.535673803,2.414973348,410444,83205,51520,3433,260,74.5206335,15.10678512,9.354024028,0.623299,0.047205867,0.818925184,0.797043207,0.735306725,0.626233055,0.561700577,410444,83205,51520,3433,260,74.5206335,15.10678512,9.354024028,0.623299,0.047205867,,,,,,,,,0.457814323,,,,,,,,,,2.748652363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
1962,Narok,Extra provincial Masai district,110098,5.04177943,169,55,109874,86472,670,224,0.153499609,0.049955494,99.7965449,78.54093626,0.608548747,0.203455104,0.640941625,0.203455103,0,1,1.414064218,0,0,1.031919433,0.166575126,0.19184845,0.297493669,0,0.268656106,0.268656106,0.189708355,0.189708355,5.014457532,3.541079768,3.429267666,2.5132176,0,103385,3476,2687,326,0,93.90270486,3.157187233,2.440552962,0.296099838,0,1.031919433,0.166575126,0.19184845,0.297493669,0,103385,3476,2687,326,0,93.90270486,3.157187233,2.440552962,0.296099838,0,,,,,,,,,0.140844474,,,,,,,,,,0.845610274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
1962,Garissa,Northern Frontier,93866,4.972508311,67,16,93551,79775,59,315,0.071378348,0.017045576,99.66441523,84.98817463,0.06285556,0.33558477,0.73214674,0.088423924,0,1,3.321525527,0,0,1.326009564,0.137976297,0.097121604,0.158415022,0.071378225,0.159537205,0,0,0,4.795087141,3.068927612,2.843232778,2.397940009,1.204119983,62386,1172,697,250,16,96.69099983,1.816462857,1.08026844,0.387470746,0.024798128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
1962,Isiolo,Northern Frontier,54585,4.737073315,266,50,54173,48203,344,412,0.487313364,0.091600256,99.24521389,88.30814326,0.630209765,0.754786113,0.782552651,0.57891362,0,1,2.638503089,0,0.998805243,1.203281628,0.434050156,0.443633087,0.499268385,1.11753598,0.642293015,0,0,0,4.422277876,3.236033147,3.172310969,2.565847819,2.068185862,26441,1722,1487,368,117,87.74182844,5.714285714,4.93446159,1.221171395,0.388252862,,,,,,,,,,,,,,,,,,,,,,,,0.293542722,,,,,,,,,,1.762388935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
1962,Mandera,Northern Frontier,75526,4.878096484,3,4,75421,34365,46,105,0.003972142,0.005296189,99.86097503,45.50088711,0.060906178,0.139024972,0.411669191,0.009268331,0,1,6.020378778,0,0,1.349332509,0.055086623,0.065863129,0.057234521,0.030296734,0.081815885,0,0,0,4.970709412,2.838219222,2.84260924,2.123851641,1,93478,689,696,133,10,98.39168053,0.725217355,0.73258531,0.139991158,0.010525651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71
1962,Marsabit,Northern Frontier,29170,4.464936429,45,14,29102,13638,28,68,0.154268084,0.047994515,99.76688378,46.75351388,0.09598903,0.233116215,0.367174119,0.202262599,0,1,4.254915404,0,0,1.225532032,0.525280546,0.226065544,0.415335423,0.546868825,0.467691592,0,0,0,4.663653819,3.552303109,3.112939976,2.719331287,1.991226076,46095,3567,1297,524,98,89.36430081,6.915337043,2.51449177,1.01587794,0.189992439,,,,,,,,,,,,,,,,,,,,,,,,0.34431064,,,,,,,,,,2.067192321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
1962,Moyale,Northern Frontier,20843,4.318960229,15,10,20582,12494,2,261,0.071966607,0.047977738,98.74778103,59.94338627,0.009595548,1.25221897,0.431652213,0.119944345,0,1,4.254915404,0,0,1.225532032,0.525280546,0.226065544,0.415335423,0.546868825,0,0,0,0,4.663653819,3.552303109,3.112939976,2.719331287,1.991226076,46095,3567,1297,524,98,89.36430081,6.915337043,2.51449177,1.01587794,0.189992439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
1962,Samburu Laikipia,RIFT VALLEY,126626,5.102522888,693,724,125155,93240,46435,1471,0.547280969,0.571762513,98.83831125,73.63416676,36.67098384,1.161688753,,1.119043482,0,1,2.860074788,0,1.375292808,0.810404136,0.795405775,0.676388872,0.592497986,0,0.552023281,0.552023281,0.38980476,0.38980476,4.713036691,4.023581658,3.780029127,2.615950052,0,51646,10558,6026,413,0,73.74523439,15.07575,8.604515014,0.589721988,0,0.810404136,0.795405775,0.676388872,0.592497986,0,51646,10558,6026,413,0,73.74523439,15.07575,8.604515014,0.589721988,0,,,,,,,,,1.477813906,,,,,,,,,,8.872585409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
1962,Turkana,Northern Frontier,159251,5.202082168,29,11,159210,158706,40,41,0.018210247,0.006907335,99.97425448,99.65777295,0.025117582,0.025745521,0.993168277,0.025117582,0,1,4.750120009,0,0,1.242205614,0.262551416,0.385412359,0.634205917,0.360613045,0.544224542,0,0,0,5.175108643,3.75671216,3.850217242,3.408748606,2.315970345,149661,5711,7083,2563,207,90.58011802,3.456498714,4.286881525,1.551218036,0.125283704,,,,,,,,,,,,,,,,,,,,,,,,0.095908418,,,,,,,,,,0.57582056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
1962,Wajir,Northern Frontier,100250,5.001084381,33,8,99750,50704,7,500,0.032917706,0.00798005,99.50124688,50.57755611,0.006982544,0.498753117,0.431811792,0.040897756,0,1,4.454094578,0,0,1.318047316,0.150543373,0.113749768,0.222841932,0.280393375,0.201681549,0,0,0,4.918428782,3.232742063,3.037824751,2.672097858,1.924279286,82876,1709,1091,470,84,96.11040241,1.981908848,1.265220921,0.545053926,0.097413893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
1969,Nairobi,NAIROBI,509286,5.706961738,67189,19185,421079,191367,191367,88207,13.19278362,3.76703856,82.68026217,37.57554694,37.57554694,17.31973783,0.20626856,36.5516584,1,2,0,2,3.780498655,0.649494992,1.535783666,2.41320108,5.780673904,5.368064226,3.385919431,3.716380384,5.489090534,2.744545267,5.269587655,4.961999768,4.985102991,4.25791845,3.152288344,186032,91622,96628,18110,1420,59.10280848,29.10852714,30.69894522,5.753590036,0.451137374,0.603987765,1.199459797,2.179688428,5.302271387,8.501969963,224300,80421,123473,66049,15043,44.04205103,15.79093083,24.24433422,12.96894083,2.953743083,0.550450395,6.327957711,8.63022127,9.524969426,13.69941946,10.59685623,7.914467959,6.269029337,5.574366631,7.92786909,1.069340214,0.155904541,6.0895057,0.449060057,3.666505657,5.595480732,3.77175104,13.14801506,33.945563,32.87622279,0.561713434,6.339557876,8.612681783,9.522650427,13.69919098,11.02286433,7.929151171,6.259936985,5.604931724,7.880358893,1.001009256,0.149817588,5.725466634,0.448863703,3.623504279,4.449759074,3.753097474,12.97483143,32.12634944,31.12534018,0.425472579,6.055248382,8.915783601,21.48636523,13.71869966,9.213856183,5.766114962,7.034511555,5.084702148,8.879543899,0.068330957,0.006086953,0.364039066,0.000196353,0.043001378,1.145721657,0.018653566,0.173183634,1.819213566,1.750882608,77
1969,Kiambu,CENTRAL,475576,5.67721993,2498,2247,470718,449369,449369,4858,0.525257793,0.472479688,98.97850186,94.48941915,94.48941915,1.021498141,0.89328604,0.981510061,1,2,0.605447886,2,0.978996079,1.19910958,2.331106098,3.254849278,3.029992818,3.503098982,4.150873382,2.047790469,3.024584708,1.512292354,5.647404489,5.254765532,5.22657413,4.088915347,3.078456818,444022,179790,168490,12272,1198,109.1166901,44.1826975,41.40576618,3.015796562,0.29440387,0.827722212,1.347393991,1.587407323,1.564276216,1.21592519,287041,84360,83970,18196,2009,60.35649402,17.73848975,17.65648393,3.826097196,0.42243511,2.52748067,0.341385338,2.468057001,0.602106066,0.259264953,0.614448706,0.32209326,1.189664558,1.597930111,1.162473105,4.910045923,0.008410853,1.741467189,0.02838663,0.06938954,0.324448669,0.153498074,2.495079651,9.73072653,4.820680606,2.679624388,0.231339392,2.57473175,0.602222798,0.253592786,0.413579056,0.314521387,1.191114182,1.635162367,1.163916206,4.775261998,0.005467055,1.71160866,0.02838663,0.067076556,0.166955439,0.148872105,2.468795734,9.372424176,4.597162178,0.839251583,2.928465501,0.731273678,0,0.737909883,1.266555411,1.429960959,1.067621186,1.001455123,1.1335664,0.134783925,0.002943799,0.029858529,0,0.002312985,0.157493229,0.004625969,0.026283917,0.358302353,0.223518428,78
1969,Fort Hall,CENTRAL,445310,5.648662448,510,269,444496,428348,428348,814,0.114526959,0.060407357,99.81720599,96.19096809,96.19096809,0.182794009,0.925985813,0.276058854,1,2,1.08632369,0,0.377116675,1.332115706,2.267249446,2.5675092,2.29869469,3.49183843,3.47571726,1.625623723,2.401044798,1.200522399,5.621209528,5.170824759,5.051677219,3.897077003,3.005180513,418032,148192,112636,7890,1012,121.2199945,42.97238832,32.6619381,2.287924744,0.293457522,0.88995377,1.446937009,1.212631174,1.001750462,0.341285882,288981,84827,60063,10911,528,64.89434327,19.04897712,13.4879073,2.450203229,0.118569087,1.071914389,0.118491094,0.066515633,0.809740081,0.404421648,0.216893914,0.080106025,0.833665944,0.68638288,0.505776892,2.082369585,0.002919315,0.046933597,0.038175653,0.108239204,0.114526959,0.038175653,1.748444904,4.179784869,2.097415284,1.108911639,0.123531318,0.054048675,0.809897069,0.409214235,0.186354689,0.078281358,0.838909377,0.700039335,0.515562064,1.976151445,0.002919315,0.035930026,0.038175653,0.108239204,0.075228493,0.03705284,1.738788709,4.012485684,2.036334239,0.661382596,0,0.269491554,0,0,0.316036983,0.347079518,0.392223046,0.467601243,0.309770521,0.10621814,0,0.011003571,0,0,0.039298466,0.001122813,0.009656195,0.167299185,0.061081045,79
1969,Nyeri,CENTRAL,360845,5.557320692,1129,765,358858,352762,352762,1987,0.31287672,0.212002383,99.44934806,97.75998005,97.75998005,0.550651942,0.955743115,0.818255384,1,2,1.979258478,0,0.91342883,1.13869093,2.442027492,3.45578182,4.21196715,3.337388068,4.491294988,1.932351841,2.854081956,1.427040978,5.421238571,5.071241134,5.048876657,4.028245817,2.853698212,263778,117826,111912,10672,714,103.6187079,46.28504984,43.96188022,4.192233056,0.280477362,0.834390592,1.418850049,1.500016461,1.362000757,0.688393803,219548,67403,60205,12021,863,60.84274411,18.6792113,16.684449,3.331347254,0.239160859,0.80969971,0.123730508,0.329912282,0.470249626,0.594348272,0.618250158,0.328553776,1.095931597,0.78356409,0.771320605,1.572974546,0.0030484,0.232786931,0.022170184,0.159071069,0.326455958,0.156576924,2.298493813,4.771577824,3.198603278,0.819688877,0.105540218,0.250125559,0.470340795,0.591962094,0.525855042,0.322017038,1.088492147,0.77271507,0.751521168,1.46073799,0.002494146,0.166276379,0.022170184,0.156576924,0.212279511,0.152420014,2.256093336,4.429048483,2.968310493,0.69885713,0.551367686,1.628928706,0,0.795705553,0.918203261,1.284967065,1.722256525,0.957369551,1.167922329,0.112236556,0.000554255,0.066510552,0,0.002494146,0.114176447,0.004156909,0.042400477,0.342529341,0.230292785,80
1969,Kilifi,COAST,307568,5.487941149,1477,2073,299635,282330,1082,7933,0.480219008,0.673997295,97.42073298,91.79433491,0.351792124,2.579267024,0.843262063,0.935311017,1,2,6.680056012,2,0.741344871,1.947966108,0.574203166,0.431942568,0.460532736,0,0.677374189,0.727283072,1.074196452,0.537098226,5.642771089,4.430913151,4.13411333,3.055378331,0,439310,26972,13618,1136,0,177.2612092,10.88317893,5.49485135,0.458375028,0,1.178562907,0.512898574,0.495464691,0.546068003,1.328905333,264322,20768,16950,4108,1420,85.93936951,6.75232794,5.510976434,1.335639598,0.461686521,0.421254308,0.158359784,0.265412409,0.103444945,0.007288865,0.139157599,0.177382555,0.590951518,0.396377804,0.384724164,0.818355616,0.003901576,0.187275659,0.00487697,0.001950788,0.073479686,0.084534152,1.239400718,2.413775165,1.595419549,0.446993958,0.165095892,0.268998002,0.103465,0.004916828,0.091011288,0.168291348,0.59373544,0.406938867,0.388866589,0.796571815,0.003901576,0.178822244,0.00487697,0.001300525,0.036739843,0.079657182,1.230622171,2.332492327,1.535920512,0.135639982,0,0.207034979,0,0.207452856,0.295460618,1.507549357,0.356574035,0.227185543,0.301747424,0.021783801,0,0.008453415,0,0.000650263,0.036739843,0.00487697,0.008778547,0.081282838,0.059499038,81
1969,Kwale,COAST,205602,5.313027335,690,1045,203445,170673,1264,2157,0.335599848,0.508263538,98.95088569,83.01135203,0.614780012,1.049114308,0.698535223,0.888942393,1,2,7.106115586,2,0,1.905605704,0.7093004,0.69968168,1.650024912,2.276836188,1.111963657,0.47584897,0.702828508,0.351414254,5.437249409,4.326704445,4.147614499,3.413634997,2.480006943,273684,21218,14048,2592,302,173.4064931,13.44374889,8.90082875,1.642294142,0.191347542,1.246664356,0.323819166,0.329969366,0.331685247,1.007980221,186903,8765,7546,1668,720,90.90524411,4.263090826,3.670197761,0.811276155,0.350191146,1.00171345,0,0.026882965,2.218044671,0.012720978,0.050661144,0.238818095,0.480046292,0.528821089,0.30729006,1.945992743,0,0.018968687,0.104570967,0.003404636,0.026750713,0.113812122,1.006799545,3.220299413,1.27430667,1.077522944,0,0.023412628,2.218474691,0.012871728,0.034940461,0.239422764,0.482228339,0.553175063,0.316596881,1.920214784,0,0.015564051,0.104570967,0.003404636,0.014104921,0.113325746,0.999503896,3.170689001,1.250474217,0.160510188,0,0.083383905,0,0,0.101697042,0.150346767,0.29634051,0.138661109,0.120865506,0.025777959,0,0.003404636,0,0,0.012645791,0.000486377,0.007295649,0.049610412,0.023832453,82
1969,Lamu,COAST,22401,4.350267406,179,51,19306,14709,146,3095,0.79907147,0.227668408,86.18365252,65.66224722,0.651756618,13.81634748,0.453832934,1.215103871,1,2,8.269792018,0,2.807583413,1.33616839,0.767936766,0.322500328,0.927651006,0.829159498,0.736553286,0.304651578,0.44997011,0.224985055,4.445884303,3.524006446,2.974050903,2.326335861,1.204119983,27918,3342,942,212,16,121.588781,14.5551152,4.102608772,0.923304734,0.069683376,1.297618743,0.173951398,0.178999414,0.405175346,0.308383181,21196,513,446,222,24,94.62077586,2.290076336,1.990982545,0.991027186,0.107138074,0.19302527,0,0.37327121,0,0.083397379,0.549522638,0,1.426091876,0.647300304,0.860109865,0.37498326,0,0.263381099,0,0.022320432,0.290165618,0,2.990937905,3.941788313,3.566805053,0.135270492,0,0.335760893,0,0.084385677,0.453392587,0,1.440877133,0.63786011,0.864621278,0.241060667,0,0.223204321,0,0.022320432,0.183027543,0,2.986473818,3.656086782,3.415026115,0.833888372,0,0.983980814,0,0,0.861600897,0,0.181325838,0.798535816,0.769741924,0.133922593,0,0.040176778,0,0,0.107138074,0,0.004464086,0.285701531,0.151778938,83
1969,Mombasa,COAST,247073,5.392825289,39049,4925,187147,59139,14919,59926,15.80464073,1.993338001,75.74562983,23.93584082,6.038296374,24.25437017,0.122513166,27.2966727,1,2,7.791549294,2,3.999879119,0.920630032,0.965336278,1.50366442,3.23386228,1.775815386,2.0581317,2.541129545,3.753246086,1.876623043,5.177363325,4.51661469,4.535926741,3.761927838,2.428134794,150440,32856,34350,5780,268,83.77558124,18.29653348,19.12849784,3.218710846,0.149241264,0.828495955,0.885534485,1.61461087,3.495657487,4.086778922,149264,28804,44372,21125,3508,60.4129144,11.65809295,17.95906473,8.550104625,1.419823291,0.083961859,5.815442648,8.134897439,9.657982129,3.233197368,7.876593717,15.42556219,3.151574657,4.185378234,6.106726654,0.163109688,0.143277493,5.740003966,0.455331016,0.865331299,4.159094681,7.351268653,6.609787391,25.48720419,25.3240945,0.077447215,6.028559419,8.356919512,9.659854557,3.231727748,8.680610254,15.47284421,3.131207964,4.268122308,6.158894314,0.13801589,0.142468016,5.555443128,0.455331016,0.854808093,3.504227496,7.323746423,6.489984741,24.4640248,24.32600891,0.15625016,0.805261088,4.52013162,0,3.357210949,5.266420533,8.507560644,4.866239981,2.85978651,5.061758415,0.025093798,0.000809477,0.184560838,0,0.010523206,0.654867185,0.02752223,0.119802649,1.023179384,0.998085586,84
1969,Teita,COAST,110742,5.044312363,435,182,109990,86964,1600,752,0.392804898,0.164345957,99.32094418,78.52847158,1.444799624,0.679055823,0.623106772,0.758769108,1,2,5.199273856,2,0,1.568721252,1.859901364,1.49079561,1.188092628,1.161569252,2.250859716,1.414485922,2.089194454,1.044597227,5.109524552,4.502126561,4.232894509,3.027757205,1.944482672,128684,31778,17096,1066,88,142.7506489,35.2517028,18.96479045,1.182526124,0.097619418,0.942630129,1.323047131,1.083485027,0.616171232,0.829134849,76119,19289,13346,1669,319,68.73543913,17.41796247,12.05143487,1.507106608,0.288056925,1.867668777,0,0.253391894,1.321587407,0.293532838,0.499355832,2.39693838,1.199523771,1.292312491,1.022781239,3.628253057,0,0.178793954,0.062306984,0.07856098,0.263675931,1.142294703,2.515757346,7.869642954,4.241389897,2.008621008,0,0.24450495,1.321843628,0.290183494,0.422773158,2.39424295,1.205929614,1.340683132,1.039319221,3.579491069,0,0.162539958,0.062306984,0.07675498,0.170666956,1.133264705,2.49950335,7.684528002,4.105036933,0.303623559,0,0.398081201,0,0.576166767,0.747975149,2.791316397,0.66021782,0.517396314,0.691509601,0.048761987,0,0.016253996,0,0.001806,0.093008976,0.009029998,0.016253996,0.185114952,0.136352965,85
1969,Tana River,COAST,50696,4.704973694,37,34,49982,29124,451,714,0.072984062,0.067066435,98.59160486,57.44831939,0.889616538,1.40839514,0.426723989,0.420310487,1,2,5.446009296,0,0,1.95900668,0.607689496,0.410335716,0.58575573,2.258631932,0.713138092,0.31435419,0.46430086,0.23215043,4.720919687,3.531223375,3.187520721,2.235528447,1.748188027,52592,3398,1540,172,56,178.2658803,11.5178632,5.219985086,0.583011322,0.18981764,1.277764538,0.277039173,0.248810173,0.168550496,0,47235,1849,1403,209,0,93.1730314,3.647230551,2.767476724,0.412261322,0,0,0,0.120208354,0,0.022110439,0.059770368,0,0.940516491,0.344003876,0.50515584,0,0,0.084819315,0,0.005917627,0.031560675,0,1.972542212,2.09483983,2.09483983,0,0,0.127591656,0,0.022372458,0.068408853,0,0.95168789,0.364788483,0.529375772,0,0,0.084819315,0,0.005917627,0.027615591,0,1.972542212,2.090894745,2.090894745,0,0,0,0,0,0.03172624,0,0,0.011026511,0.020007367,0,0,0,0,0,0.003945084,0,0,0.003945084,0.003945084,86
1969,Embu,CENTRAL,395900,5.597585502,579,233,395053,318396,216261,847,0.300083821,0.115127453,199.566403,157.4420609,100.3553367,0.433597016,,0.318814488,1,2,2.102189122,0,0.76768407,1.600419616,1.51362437,1.851231786,1.452552544,1.136039322,2.41217769,1.308441526,1.932566974,0.966283487,5.63053974,4.924981861,4.839264304,3.627365857,2.447158031,427110,84136,69066,4240,280,145.6351398,28.68853018,23.5499908,1.44574698,0.095473858,1.00297746,0.996577622,1.050815115,0.76161233,0.556189495,289545,51942,46273,7375,765,73.1358929,13.11997979,11.68805254,1.862844153,0.193230614,0.167728359,0,0.094863744,0.685778131,0.177427998,0.215261642,0.066252644,0.705029559,0.344233217,0.426979546,0.325839859,0,0.066936095,0.032331397,0.047486739,0.113665067,0.03157363,1.478656226,2.096236423,1.770649154,0.168953608,0,0.048255379,0.685911085,0.177620703,0.168315745,0.064037239,0.705116967,0.344038959,0.423034938,0.301086133,0,0.032078808,0.032331397,0.046981561,0.067946451,0.030310685,1.461480172,1.971962617,1.670876484,0.154132649,0,0.853699666,0,0.161166608,0.367667617,0.390396515,0.697670743,0.347345305,0.504712836,0.024753726,0,0.034857287,0,0.000505178,0.045718616,0.001262945,0.017176055,0.124273807,0.099520081,87
1969,Isiolo,Northern Frontier,30135,4.479071196,192,39,29871,15883,625,264,0.637132902,0.129417621,99.12394226,52.70615563,2.074000332,0.87605774,0.309060595,0.57891362,1,2,5.277006178,0,1.997610486,2.406563256,0.868100312,0.887266174,0.99853677,2.23507196,1.28458603,0.642293015,0.948666214,0.474333107,4.723307872,3.537063143,3.473340964,2.866877814,2.369215857,52882,3444,2974,736,234,175.4836569,11.42857143,9.86892318,2.44234279,0.776505724,1.203281628,0.434050156,0.443633087,0.499268385,1.11753598,26441,1722,1487,368,117,87.74182844,5.714285714,4.93446159,1.221171395,0.388252862,0,0,0.117573298,0.844635272,2.281373704,1.162626373,0.048742248,2.071135725,0.931831587,1.377959669,0,0,0.082960013,0.039820806,0.610585698,0.613904098,0.023228804,4.343786295,5.674464908,5.714285714,0,0,0.104827593,0.844799025,2.308409054,1.397448108,0.049075383,2.076524299,0.978996997,1.420706286,0,0,0.069686411,0.039820806,0.610585698,0.56412809,0.023228804,4.303965489,5.611415298,5.611415298,0,0,0.325087539,0,0,0.400297032,0,1.617473411,0.176223668,0.319754036,0,0,0.013273602,0,0,0.049776008,0,0.039820806,0.06304961,0.06304961,88
1969,Kitui,CENTRAL,342953,5.535234606,349,59,342236,333808,679,717,0.101763215,0.017203524,99.79093345,97.33345386,0.197986313,0.209066548,0.94768927,0.169676701,1,2,2.941573114,0,1.161400371,1.988354642,0.56994115,0.58101972,0.282360944,0,0.780003443,0.711676236,1.05114517,0.525572585,5.711851078,4.48784512,4.323045735,2.903089987,0,515052,30750,21040,800,0,180.9364889,10.80239866,7.391299766,0.281038014,0,1.152652319,0.673202169,0.573741078,0.26870562,0.139322202,288252,30395,21886,2254,166,84.05000102,8.862730462,6.381632469,0.657232915,0.048403134,0.094710263,0,0.035125637,0,0.019610456,0.098845764,0.052618995,0.383442074,0.179895004,0.219800625,0.183990226,0,0.024784737,0,0.005248533,0.052193741,0.025076322,0.804191828,1.095485387,0.911495161,0.063812641,0,0.015790483,0,0.01984285,0.088844075,0.048666413,0.386308411,0.172556048,0.221619501,0.113718206,0,0.010497065,0,0.005248533,0.035864973,0.023035226,0.800692806,0.98905681,0.875338603,0.437558884,0,0.349923412,0,0,0.13131542,0.630935354,0.142126068,0.297467888,0.183366801,0.07027202,0,0.014287672,0,0,0.016328768,0.002041096,0.003499022,0.106428578,0.036156558,89
1969,Machakos,CENTRAL,707214,5.849550849,803,428,705770,690613,7751,1444,0.113544132,0.060519164,99.79581852,97.65262,1.095990747,0.204181478,0.953741637,0.315734623,1,2,1.989243678,2,-0.031881229,1.637850368,1.594086414,1.47061345,1.25246611,1.123401154,2.114528695,1.167901795,1.724989916,0.862494958,5.914283907,5.221179421,5.01300585,3.836703799,2.716003344,820888,166410,103040,6866,520,149.041267,30.21357024,18.70804806,1.246598,0.094411734,1.001557477,1.216293768,0.865420815,0.505147996,0.269434986,516495,113243,68076,8738,662,73.03234947,16.01255066,9.625940663,1.235552464,0.093606744,0.494730527,0.28122248,0.42443872,0.023993759,0.113589298,0.125859687,0.396400611,0.431151408,0.403748847,0.361127594,0.961095227,0.006928596,0.299485022,0.001131199,0.030400982,0.06645796,0.188910287,0.904252461,2.458661735,1.497566507,0.496706909,0.281218042,0.440085596,0.023998411,0.112262468,0.124697318,0.398512395,0.427608545,0.40832745,0.368451915,0.885163472,0.006645796,0.292556426,0.001131199,0.029693982,0.05033837,0.188627488,0.886294672,2.340451405,1.455287933,0.472800041,0.28132683,0.169690198,0,0.225553581,0.12963322,0.087417942,0.729423871,0.330397886,0.21441441,0.075931755,0.0002828,0.006928596,0,0.000707,0.01611959,0.0002828,0.017957789,0.11821033,0.042278575,90
